"entrezgene_id","entrezgene_accession"
2681,"GGTA1"
55105,"GPATCH2"
401546,"C9orf152"
389816,"LRRC26"
54566,"EPB41L4B"
5393,"EXOSC9"
51164,"DCTN4"
56950,"SMYD2"
8893,"EIF2B5"
10651,"MTX2"
6617,"SNAPC1"
944,"TNFSF8"
6009,"RHEB"
10588,"MTHFS"
8233,"ZRSR2"
4958,"OMD"
138307,"LCN8"
487,"ATP2A1"
642475,"MROH6"
84128,"WDR75"
26801,"SNORD48"
26797,"SNORD52"
9985,"REC8"
221527,"ZBTB12"
653404,"FOXD4L6"
54469,"ZFAND6"
1460,"CSNK2B"
26086,"GPSM1"
64005,"MYO1G"
100131755,"ARMCX4"
91977,"MYOZ3"
93100,"NAPRT"
6402,"SELL"
140597,"TCEAL2"
158931,"TCEAL6"
148753,"FAM163A"
153396,"TMEM161B"
340542,"BEX5"
1805,"DPT"
55620,"STAP2"
1831,"TSC22D3"
388743,"CAPN8"
4142,"MAS1"
3482,"IGF2R"
10585,"POMT1"
9855,"FARP2"
9362,"CPNE6"
890,"CCNA2"
29115,"SAP30BP"
6876,"TAGLN"
55212,"BBS7"
5291,"PIK3CB"
6718,"AKR1D1"
55922,"NKRF"
58480,"RHOU"
4601,"MXI1"
64222,"TOR3A"
9758,"FRMPD4"
84335,"AKT1S1"
5027,"P2RX7"
6580,"SLC22A1"
54556,"ING3"
6045,"RNF2"
2710,"GK"
84948,"TIGD5"
65263,"PYCR3"
2521,"FUS"
257160,"RNF214"
7222,"TRPC3"
79446,"WDR25"
7638,"ZNF221"
7264,"GFUS"
166968,"MIER3"
78992,"YIPF2"
7942,"TFEB"
10765,"KDM5B"
344018,"FIGLA"
3790,"KCNS3"
55164,"SHQ1"
100287482,"SMKR1"
51676,"ASB2"
51422,"PRKAG2"
51252,"FAM178B"
6594,"SMARCA1"
344892,"RTP2"
26234,"FBXL5"
597,"BCL2A1"
55101,"DMAC2"
9831,"ZNF623"
56135,"PCDHAC1"
256369,"CCDC197"
51324,"SPG21"
5130,"PCYT1A"
91147,"TMEM67"
22897,"CEP164"
78990,"OTUB2"
25992,"SNED1"
1105,"CHD1"
122509,"IFI27L1"
4496,"MT1H"
3691,"ITGB4"
4504,"MT3"
64714,"PDIA2"
83982,"IFI27L2"
5348,"FXYD1"
57718,"PPP4R4"
51330,"TNFRSF12A"
143279,"HECTD2"
4952,"OCRL"
54985,"HCFC1R1"
6897,"TARS1"
84859,"LRCH3"
123263,"MTFMT"
3306,"HSPA2"
285550,"FAM200B"
7080,"NKX2-1"
85456,"TNKS1BP1"
121256,"TMEM132D"
728294,"D2HGDH"
5015,"OTX2"
123264,"SLC51B"
1774,"DNASE1L1"
89894,"TMEM116"
54700,"RRN3"
6749,"SSRP1"
51285,"RASL12"
132,"ADK"
168090,"C6orf118"
160,"AP2A1"
10081,"PDCD7"
4758,"NEU1"
10845,"CLPX"
10394,"PRG3"
683,"BST1"
29933,"GPR132"
402381,"SOHLH1"
5553,"PRG2"
140738,"TMEM37"
54429,"TAS2R5"
51384,"WNT16"
3714,"JAG2"
3098,"HK1"
643641,"ZNF862"
7071,"KLF10"
10492,"SYNCRIP"
831,"CAST"
64860,"ARMCX5"
64844,"MARCHF7"
8483,"CILP"
84304,"NUDT22"
64785,"GINS3"
26974,"ZNF285"
669,"BPGM"
283377,"SPRYD4"
54551,"MAGEL2"
4692,"NDN"
144423,"GLT1D1"
59286,"UBL5"
64788,"LMF1"
55285,"RBM41"
54852,"PAQR5"
55750,"AGK"
200933,"FBXO45"
2286,"FKBP2"
157855,"KCNU1"
6783,"SULT1E1"
6176,"RPLP1"
139716,"GAB3"
8907,"AP1M1"
349565,"NMNAT3"
1446,"CSN1S1"
1290,"COL5A2"
23141,"ANKLE2"
79190,"IRX6"
9493,"KIF23"
23241,"PACS2"
157680,"VPS13B"
114879,"OSBPL5"
79641,"ROGDI"
677817,"SNORA36A"
677835,"SNORA56"
94121,"SYTL4"
246213,"SLC17A8"
401105,"FLJ42393"
604,"BCL6"
340527,"NHSL2"
8490,"RGS5"
439996,"IFIT1B"
3434,"IFIT1"
3021,"H3-3B"
246329,"STAC3"
653067,"XAGE1B"
6209,"RPS15"
387700,"SLC16A12"
119504,"ANAPC16"
3638,"INSIG1"
79831,"KDM8"
54541,"DDIT4"
128153,"SPATA17"
100129239,"CXorf51A"
9843,"HEPH"
9200,"HACD1"
6779,"STATH"
85451,"UNK"
57180,"ACTR3B"
55689,"YEATS2"
124404,"SEPTIN12"
79090,"TRAPPC6A"
5396,"PRRX1"
8027,"STAM"
3346,"HTN1"
8315,"BRAP"
23558,"WBP2"
3133,"HLA-E"
10494,"STK25"
10625,"IVNS1ABP"
90075,"ZNF30"
653567,"TMEM236"
22976,"PAXIP1"
84248,"FYTTD1"
23560,"GTPBP4"
56994,"CHPT1"
3347,"HTN3"
146183,"OTOA"
9710,"GARRE1"
3512,"JCHAIN"
833,"CARS1"
80742,"PRR3"
9112,"MTA1"
345079,"SOWAHB"
10983,"CCNI"
5514,"PPP1R10"
460,"ASTN1"
9534,"ZNF254"
59343,"SENP2"
91734,"IDI2"
80778,"ZNF34"
6926,"TBX3"
152831,"KLB"
231,"AKR1B1"
91107,"TRIM47"
147686,"ZNF418"
728113,"ANXA8L1"
11019,"LIAS"
201292,"TRIM65"
55530,"SVOP"
58491,"ZNF71"
6132,"RPL8"
28973,"MRPS18B"
64978,"MRPL38"
79713,"IGFLR1"
622,"BDH1"
55930,"MYO5C"
79969,"ATAT1"
199746,"U2AF1L4"
51,"ACOX1"
219736,"STOX1"
155006,"TMEM213"
50511,"SYCP3"
8805,"TRIM24"
79009,"DDX50"
51514,"DTL"
55851,"PSENEN"
260434,"PYDC1"
6818,"SULT1A3"
100529145,"TEN1-CDK3"
55957,"LIN37"
57110,"PLAAT1"
100134934,"TEN1"
363,"AQP6"
152138,"PYDC2"
1397,"CRIP2"
126393,"HSPB6"
2125,"EVPL"
4066,"LYL1"
80853,"KDM7A"
51559,"NT5DC3"
79603,"CERS4"
10776,"ARPP19"
81627,"TRMT1L"
7358,"UGDH"
64115,"VSIR"
168391,"GALNTL5"
84460,"ZMAT1"
1374,"CPT1A"
165918,"RNF168"
64072,"CDH23"
116028,"RMI2"
6660,"SOX5"
7142,"TNP2"
58531,"PRM3"
131540,"ZDHHC19"
5620,"PRM2"
6646,"SOAT1"
6730,"SRP68"
55829,"SELENOS"
5619,"PRM1"
8270,"LAGE3"
23192,"ATG4B"
10495,"ENOX2"
8303,"SNN"
9711,"RUBCN"
23300,"ATMIN"
346389,"MACC1"
28991,"COMMD5"
1396,"CRIP1"
51293,"CD320"
2653,"GCSH"
4335,"MNT"
57016,"AKR1B10"
58500,"ZNF250"
219927,"MRPL21"
4701,"NDUFA7"
55509,"BATF3"
390594,"KBTBD13"
22856,"CHSY1"
79066,"METTL16"
163882,"CNST"
54466,"SPIN2A"
90407,"TMEM41A"
6234,"RPS28"
80213,"TM2D3"
10811,"NOXA1"
151963,"MB21D2"
51530,"ZC3HC1"
114780,"PKD1L2"
283643,"TEDC1"
9580,"SOX13"
51129,"ANGPTL4"
90736,"FAM104B"
219931,"TPCN2"
5048,"PAFAH1B1"
55214,"P3H2"
256714,"MAP7D2"
221545,"C6orf136"
4811,"NID1"
123283,"TARS3"
7564,"ZNF16"
9230,"RAB11B"
6133,"RPL9"
84850,"GLIS3-AS1"
55833,"UBAP2"
154791,"FMC1"
207147,"PRSS59P"
54927,"CHCHD3"
348793,"WDR53"
286103,"ZNF252P-AS1"
10105,"PPIF"
4670,"HNRNPM"
727957,"MROH1"
8449,"DHX16"
26127,"FGFR1OP2"
7832,"BTG2"
219654,"ZCCHC24"
285386,"TPRG1"
4899,"NRF1"
729238,"SFTPA2"
5646,"PRSS3"
63931,"MRPS14"
1964,"EIF1AX"
53630,"BCO1"
5046,"PCSK6"
9354,"UBE4A"
225,"ABCD2"
114789,"SLC25A25"
653509,"SFTPA1"
6197,"RPS6KA3"
8089,"YEATS4"
4430,"MYO1B"
26043,"UBXN7"
55066,"PDPR"
23,"ABCF1"
56956,"LHX9"
10467,"ZNHIT1"
93587,"TRMT10A"
80757,"TMEM121"
8161,"COIL"
9370,"ADIPOQ"
8427,"ZNF282"
51029,"DESI2"
59342,"SCPEP1"
84239,"ATP13A4"
3508,"IGHMBP2"
2131,"EXT1"
115019,"SLC26A9"
27147,"DENND2A"
57596,"BEGAIN"
25822,"DNAJB5"
118460,"EXOSC6"
66036,"MTMR9"
23063,"WAPL"
11269,"DDX19B"
22846,"VASH1"
79602,"ADIPOR2"
11253,"MAN1B1"
84106,"PRAM1"
57579,"FAM135A"
8165,"AKAP1"
23357,"ANGEL1"
647309,"GMNC"
57541,"ZNF398"
255798,"SMCO1"
83650,"SLC35G5"
84330,"ZNF414"
157739,"TDH"
85414,"SLC45A3"
5602,"MAPK10"
1559,"CYP2C9"
2119,"ETV5"
387597,"ILDR2"
64207,"IRF2BPL"
23546,"SYNGR4"
256643,"BCLAF3"
10945,"KDELR1"
347169,"OR1B1"
145497,"LRRC74A"
83648,"FAM167A"
1558,"CYP2C8"
169792,"GLIS3"
136306,"SVOPL"
83844,"USP26"
83743,"GRWD1"
55083,"KIF26B"
613210,"DEFB136"
54552,"GNL3L"
285315,"C3orf33"
245911,"DEFB108B"
124540,"MSI2"
1152,"CKB"
387755,"INSC"
5912,"RAP2B"
2260,"FGFR1"
51018,"RRP15"
4289,"MKLN1"
5832,"ALDH18A1"
2049,"EPHB3"
169841,"ZNF169"
9528,"TMEM59"
84334,"COA8"
6820,"SULT2B1"
378,"ARF4"
953,"ENTPD1"
8789,"FBP2"
171169,"SPACA4"
6141,"RPL18"
2203,"FBP1"
200879,"LIPH"
285753,"CEP57L1"
26958,"COPG2"
5587,"PRKD1"
1955,"MEGF9"
84171,"LOXL4"
9488,"PIGB"
404093,"CUEDC1"
26190,"FBXW2"
22986,"SORCS3"
56648,"EIF5A2"
2733,"GLE1"
90161,"HS6ST2"
27109,"DMAC2L"
79892,"MCMBP"
51187,"RSL24D1"
10251,"SPRY3"
4735,"SEPTIN2"
574031,"MIR363"
27101,"CACYBP"
56848,"SPHK2"
7716,"VEZF1"
347516,"DGAT2L6"
10225,"CD96"
55308,"DDX19A"
3313,"HSPA9"
5030,"P2RY4"
1734,"DIO2"
407,"ARR3"
6426,"SRSF1"
11196,"SEC23IP"
6252,"RTN1"
347517,"RAB41"
140735,"DYNLL2"
6916,"TBXAS1"
8288,"EPX"
1628,"DBP"
24137,"KIF4A"
4660,"PPP1R12B"
24138,"IFIT5"
4831,"NME2"
770,"CA11"
54970,"TTC12"
9023,"CH25H"
3988,"LIPA"
23350,"U2SURP"
11261,"CHP1"
6483,"ST3GAL2"
1033,"CDKN3"
2524,"FUT2"
284358,"MAMSTR"
374882,"TMEM205"
29916,"SNX11"
197258,"FCSK"
26123,"TCTN3"
54857,"GDPD2"
11339,"OIP5"
51203,"NUSAP1"
51271,"UBAP1"
126075,"CCDC159"
51248,"PDZD11"
51195,"RAPGEFL1"
51000,"SLC35B3"
3437,"IFIT3"
196513,"DCP1B"
695,"BTK"
55753,"OGDHL"
126074,"SWSAP1"
2057,"EPOR"
318,"NUDT2"
6098,"ROS1"
57462,"MYORG"
2297,"FOXD1"
347240,"KIF24"
1911,"PHC1"
57763,"ANKRA2"
5784,"PTPN14"
158399,"ZNF483"
23450,"SF3B3"
7434,"VIPR2"
81565,"NDEL1"
259230,"SGMS1"
84135,"UTP15"
57139,"RGL3"
22949,"PTGR1"
51103,"NDUFAF1"
394,"ARHGAP5"
100188893,"TOMM6"
3706,"ITPKA"
53840,"TRIM34"
282890,"ZNF311"
4058,"LTK"
4751,"NEK2"
9060,"PAPSS2"
15,"AANAT"
5796,"PTPRK"
5870,"RAB6A"
22834,"ZNF652"
57447,"NDRG2"
16,"AARS1"
84873,"ADGRG7"
84896,"ATAD1"
142683,"ITLN2"
124997,"WDR81"
4074,"M6PR"
51128,"SAR1B"
5549,"PRELP"
548645,"DNAJC25"
142913,"CFL1P1"
1359,"CPA3"
115948,"ODAD3"
100144748,"KLLN"
5867,"RAB4A"
84159,"ARID5B"
26015,"RPAP1"
10219,"KLRG1"
2790,"GNG10"
7357,"UGCG"
118490,"MSS51"
2992,"GYG1"
253128,"LINC00612"
9804,"TOMM20"
5532,"PPP3CB"
5858,"PZP"
117143,"TADA1"
10802,"SEC24A"
406959,"MIR183"
407053,"MIR96"
158401,"SHOC1"
1995,"ELAVL3"
10241,"CALCOCO2"
5972,"REN"
136647,"MPLKIP"
29015,"SLC43A3"
26959,"HBP1"
7301,"TYRO3"
819,"CAMLG"
115950,"ZNF653"
9879,"DDX46"
25956,"SEC31B"
959,"CD40LG"
1660,"DHX9"
23413,"NCS1"
1264,"CNN1"
6596,"HLTF"
9459,"ARHGEF6"
100422986,"MIR3125"
445,"ASS1"
6910,"TBX5"
2845,"GPR22"
51621,"KLF13"
5506,"PPP1R3A"
147872,"KASH5"
5923,"RASGRF1"
91408,"BTF3L4"
7739,"ZNF185"
692205,"SNORD89"
134553,"C5orf24"
2020,"EN2"
79770,"TXNDC15"
79783,"SUGCT"
3626,"INHBC"
6678,"SPARC"
54823,"SWT1"
2735,"GLI1"
84909,"AOPEP"
3754,"KCNF1"
113091,"PTH2"
4714,"NDUFB8"
23210,"JMJD6"
57030,"SLC17A7"
130813,"C2orf50"
23601,"CLEC5A"
23219,"FBXO28"
5682,"PSMA1"
475,"ATOX1"
64333,"ARHGAP9"
55662,"HIF1AN"
89882,"TPD52L3"
7743,"ZNF189"
2861,"GPR37"
162466,"PHOSPHO1"
9859,"CEP170"
645455,"CEP170P1"
55011,"PIH1D1"
2741,"GLRA1"
1512,"CTSH"
5076,"PAX2"
30815,"ST6GALNAC6"
124626,"ZPBP2"
84343,"HPS3"
1876,"E2F6"
441191,"RNF216P1"
9527,"GOSR1"
124491,"TMEM170A"
51289,"RXFP3"
51151,"SLC45A2"
4166,"CHST6"
7224,"TRPC5"
11345,"GABARAPL2"
10980,"COPS6"
6184,"RPN1"
114899,"C1QTNF3"
26149,"ZNF658"
340595,"RTL4"
126133,"ALDH16A1"
54386,"TERF2IP"
10245,"TIMM17B"
9413,"FAM189A2"
55719,"SLF2"
114787,"GPRIN1"
283856,"GNAO1-DT"
6620,"SNCB"
2775,"GNAO1"
23434,"LINC01565"
285237,"C3orf38"
28970,"C11orf54"
26248,"OR2K2"
4176,"MCM7"
286319,"TUSC1"
644019,"CBWD6"
10321,"CRISP3"
57092,"PCNP"
170082,"TCEANC"
2820,"GPD2"
253314,"EIF4E1B"
1536,"CYBB"
2323,"FLT3LG"
6152,"RPL24"
56652,"TWNK"
1438,"CSF2RA"
26262,"TSPAN17"
79598,"CEP97"
25902,"MTHFD1L"
4141,"MARS1"
79955,"PDZD7"
26077,"GNAO1-AS1"
158747,"MOSPD2"
339855,"KY"
267,"AMFR"
153443,"SRFBP1"
81621,"KAZALD1"
64326,"COP1"
4015,"LOX"
2187,"FANCB"
3433,"IFIT2"
55168,"MRPS18A"
407014,"MIR25"
407050,"MIR93"
146691,"TOM1L2"
26268,"FBXO9"
25805,"BAMBI"
9179,"AP4M1"
26819,"SNORD32A"
26818,"SNORD33"
26817,"SNORD34"
7681,"MKRN3"
26816,"SNORD35A"
6205,"RPS11"
55845,"BRK1"
3656,"IRAK2"
4869,"NPM1"
55239,"OGFOD1"
8433,"UTF1"
340554,"ZC3H12B"
27287,"VENTX"
2252,"FGF7"
101,"ADAM8"
2217,"FCGRT"
84657,"LINC00852"
57529,"RTL9"
4664,"NAB1"
534,"ATP6V1G2"
51738,"GHRL"
5935,"RBM3"
79684,"MSANTD2"
10169,"SERF2"
80739,"MPIG6B"
2331,"FMOD"
64837,"KLC2"
57823,"SLAMF7"
64743,"WDR13"
3735,"KARS1"
2744,"GLS"
57333,"RCN3"
114785,"MBD6"
389766,"C9orf153"
118472,"ZNF511"
687,"KLF9"
9933,"PUM3"
51070,"NOSIP"
10857,"PGRMC1"
50632,"CALY"
64397,"ZNF106"
203427,"SLC25A43"
6396,"SEC13"
118471,"PRAP1"
7020,"TFAP2A"
292,"SLC25A5"
79837,"PIP4K2C"
282969,"FUOM"
7319,"UBE2A"
339168,"TMEM95"
8139,"GAN"
9537,"TP53I11"
1892,"ECHS1"
64407,"RGS18"
2889,"RAPGEF1"
64285,"RHBDF1"
8443,"GNPAT"
284004,"HEXD"
6775,"STAT4"
245812,"CNPY4"
196403,"DTX3"
255374,"MBLAC1"
2055,"CLN8"
5639,"PRRG2"
55262,"TRAPPC14"
8131,"NPRL3"
115557,"ARHGEF25"
26108,"PYGO1"
10681,"GNB5"
53405,"CLIC5"
6237,"RRAS"
7042,"TGFB2"
2074,"ERCC6"
693181,"MIR596"
9639,"ARHGEF10"
53340,"SPA17"
79690,"GAL3ST4"
58506,"SCAF1"
26298,"EHF"
1103,"CHAT"
54953,"ODR4"
788,"SLC25A20"
90410,"IFT20"
2583,"B4GALNT1"
3661,"IRF3"
90865,"IL33"
63932,"STEEP1"
3050,"HBZ"
54681,"P4HTM"
90423,"ATP6V1E2"
3042,"HBM"
2329,"FMO4"
23433,"RHOQ"
29992,"PILRA"
23392,"ECPAS"
3040,"HBA2"
2553,"GABPB1"
8737,"RIPK1"
3039,"HBA1"
5160,"PDHA1"
25936,"NSL1"
3049,"HBQ1"
5281,"PIGF"
51406,"NOL7"
55794,"DDX28"
55152,"DALRD3"
4830,"NME1"
9404,"LPXN"
10048,"RANBP9"
221908,"PPP1R35"
4775,"NFATC3"
6302,"TSPAN31"
164045,"HFM1"
6330,"SCN4B"
7551,"ZNF3"
389840,"MAP3K15"
9419,"CRIPT"
51429,"SNX9"
9920,"KBTBD11"
4837,"NNMT"
1019,"CDK4"
93649,"MYOCD"
9172,"MYOM2"
6572,"SLC18A3"
54600,"UGT1A9"
1315,"COPB1"
8871,"SYNJ2"
57209,"ZNF248"
8517,"IKBKG"
10750,"GRAP"
494337,"MIR425"
25915,"NDUFAF3"
54578,"UGT1A6"
8031,"NCOA4"
91942,"NDUFAF2"
480,"ATP1A4"
92979,"MARCHF9"
167127,"UGT3A2"
84894,"LINGO1"
124512,"METTL23"
1594,"CYP27B1"
406966,"MIR191"
5806,"PTX3"
27158,"NDOR1"
7163,"TPD52"
92255,"LMBRD2"
80145,"THOC7"
4234,"METTL1"
2590,"GALNT2"
84952,"CGNL1"
8295,"TRRAP"
25895,"EEF1AKMT3"
133686,"NADK2"
414061,"DNAJB3"
2326,"FMO1"
2539,"G6PD"
54658,"UGT1A1"
201633,"TIGIT"
79832,"QSER1"
54903,"MKS1"
10102,"TSFM"
4224,"MEP1A"
55355,"HJURP"
9317,"PTER"
143244,"EIF5AL1"
3167,"HMX2"
5331,"PLCB3"
8505,"PARG"
84419,"C15orf48"
26137,"ZBTB20"
83932,"SPRTN"
10655,"DMRT2"
1432,"MAPK14"
151507,"MSL3P1"
54583,"EGLN1"
79054,"TRPM8"
6502,"SKP2"
145864,"HAPLN3"
160419,"C12orf50"
84895,"MIGA2"
100507537,"STRIT1"
8325,"FZD8"
7073,"TIAL1"
176,"ACAN"
115350,"FCRL1"
91298,"C12orf29"
4292,"MLH1"
23098,"SARM1"
4603,"MYBL1"
55064,"SPATA6L"
2786,"GNG4"
113235,"SLC46A1"
60676,"PAPPA2"
8726,"EED"
220963,"SLC16A9"
386653,"IL31"
79369,"B3GNT4"
9094,"UNC119"
83641,"FAM107B"
10174,"SORBS3"
130074,"FAM168B"
65082,"VPS33A"
94005,"PIGS"
3376,"IARS1"
5603,"MAPK13"
4088,"SMAD3"
54497,"HEATR5B"
10446,"LRRN2"
121457,"IKBIP"
10146,"G3BP1"
5525,"PPP2R5A"
7112,"TMPO"
84889,"SLC7A3"
230,"ALDOC"
27154,"BRPF3"
100505876,"CEBPZOS"
3561,"IL2RG"
10153,"CEBPZ"
26254,"OPTC"
65109,"UPF3B"
200159,"C1orf100"
169026,"SLC30A8"
79719,"AAGAB"
55471,"NDUFAF7"
51430,"SUCO"
80004,"ESRP2"
83758,"RBP5"
4478,"MSN"
79796,"ALG9"
60385,"TSKS"
9746,"CLSTN3"
1667,"DEFA1"
7082,"TJP1"
728358,"DEFA1B"
169270,"ZNF596"
23659,"PLA2G15"
9949,"AMMECR1"
389384,"BNIP5"
153572,"IRX2"
51513,"ETV7"
116115,"ZNF526"
800,"CALD1"
23683,"PRKD3"
119392,"SFR1"
154,"ADRB2"
1736,"DKC1"
166979,"CDC20B"
2077,"ERF"
10724,"OGA"
9057,"SLC7A6"
284339,"TMEM145"
10615,"SPAG5"
134549,"SHROOM1"
4100,"MAGEA1"
84954,"MPND"
5127,"CDK16"
25797,"QPCT"
91893,"FDXACB1"
11127,"KIF3A"
79747,"ADGB"
64776,"C11orf1"
27345,"KCNMB4"
1807,"DPYS"
10602,"CDC42EP3"
2,"A2M"
85329,"LGALS12"
467,"ATF3"
65059,"RAPH1"
84138,"SLC7A6OS"
81501,"DCSTAMP"
30819,"KCNIP2"
340359,"KLHL38"
55512,"SMPD3"
285,"ANGPT2"
6041,"RNASEL"
9703,"KIAA0100"
23070,"CMTR1"
5920,"PLAAT4"
5362,"PLXNA2"
6455,"SH3GL1"
54979,"PLAAT2"
25923,"ATL3"
154467,"CCDC167"
1317,"SLC31A1"
23417,"MLYCD"
246184,"CDC26"
266727,"MDGA1"
9337,"CNOT8"
9128,"PRPF4"
10313,"RTN3"
170691,"ADAMTS17"
29948,"OSGIN1"
55326,"AGPAT5"
3479,"IGF1"
2626,"GATA4"
23408,"SIRT5"
83693,"HSDL1"
55180,"LINS1"
8237,"USP11"
5321,"PLA2G4A"
285848,"PNPLA1"
138065,"RNF183"
10036,"CHAF1A"
1021,"CDK6"
114987,"WDR31"
123872,"DNAAF1"
65998,"ZFTA"
552,"AVPR1A"
605,"BCL7A"
140460,"ASB7"
79648,"MCPH1"
144097,"SPINDOC"
100130988,"SPATA48"
57670,"KIAA1549"
80700,"UBXN6"
60343,"FAM3A"
6388,"SDF2"
253827,"MSRB3"
55224,"ETNK2"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
113174,"SAAL1"
54836,"BSPRY"
204219,"CERS3"
3120,"HLA-DQB2"
1618,"DAZL"
81932,"HDHD3"
6830,"SUPT6H"
210,"ALAD"
3112,"HLA-DOB"
54626,"HES2"
256130,"TMEM196"
3684,"ITGAM"
100507463,"PSMB8-AS1"
81626,"SHCBP1L"
84058,"WDR54"
85442,"KNDC1"
54107,"POLE3"
7068,"THRB"
5698,"PSMB9"
10457,"GPNMB"
257169,"C9orf43"
56990,"CDC42SE2"
84717,"HDGFL2"
115004,"CGAS"
2242,"FES"
41,"ASIC1"
83444,"INO80B"
6690,"SPINK1"
9926,"LPGAT1"
3077,"HFE"
90362,"FAM110B"
5601,"MAPK9"
6291,"SAA4"
2253,"FGF8"
5629,"PROX1"
100131997,"FAM27E3"
2664,"GDI1"
23559,"WBP1"
54914,"FOCAD"
6289,"SAA2"
3620,"IDO1"
10165,"SLC25A13"
5208,"PFKFB2"
26024,"PTCD1"
2674,"GFRA1"
83871,"RAB34"
3687,"ITGAX"
116540,"MRPL53"
83605,"CCM2"
338674,"OR5F1"
84865,"CCDC142"
387882,"C12orf75"
23167,"EFR3A"
64840,"PORCN"
440503,"PLIN5"
64427,"TTC31"
79812,"MMRN2"
3823,"KLRC3"
4068,"SH2D1A"
3358,"HTR2C"
6623,"SNCG"
10795,"ZNF268"
29937,"NENF"
401494,"HACD4"
3681,"ITGAD"
10974,"ADIRF"
116844,"LRG1"
256329,"LMNTD2"
6901,"TAFAZZIN"
3456,"IFNB1"
126282,"TNFAIP8L1"
3467,"IFNW1"
3452,"IFNA21"
85474,"LBX2"
128387,"TATDN3"
84759,"PCGF1"
643161,"FAM25A"
9919,"SEC16A"
2596,"GAP43"
10856,"RUVBL2"
54537,"SHLD2"
641,"BLM"
1339,"COX6A2"
6138,"RPL15"
8045,"RASSF7"
283933,"ZNF843"
22931,"RAB18"
79798,"ARMC5"
84294,"UTP23"
3196,"TLX2"
23061,"TBC1D9B"
168374,"ZNF92"
165545,"DQX1"
54806,"AHI1"
441376,"AARD"
349136,"WDR86"
23221,"RHOBTB2"
7041,"TGFB1I1"
57661,"PHRF1"
3972,"LHB"
8445,"DYRK2"
550,"AUP1"
93659,"CGB5"
3475,"IFRD1"
23325,"WASHC4"
5991,"RFX3"
7555,"CNBP"
6625,"SNRNP70"
8795,"TNFRSF10B"
471,"ATIC"
84435,"ADGRA1"
6147,"RPL23A"
7508,"XPC"
57678,"GPAM"
64417,"TMEM267"
6403,"SELP"
64130,"LIN7B"
26808,"SNORD42B"
26773,"SNORD4A"
26809,"SNORD42A"
26772,"SNORD4B"
116238,"TLCD1"
5097,"PCDH1"
23189,"KANK1"
55150,"C19orf73"
8794,"TNFRSF10C"
91664,"ZNF845"
284086,"NEK8"
286006,"LSMEM1"
5010,"CLDN11"
2533,"FYB1"
8793,"TNFRSF10D"
91661,"ZNF765"
4846,"NOS3"
54934,"KANSL2"
10644,"IGF2BP2"
8797,"TNFRSF10A"
6524,"SLC5A2"
4905,"NSF"
126017,"ZNF813"
57172,"CAMK1G"
6935,"ZEB1"
53841,"CDHR5"
57405,"SPC25"
91782,"CHMP7"
574479,"MIR517A"
64755,"RUSF1"
10178,"TENM1"
57455,"REXO1"
79894,"ZNF672"
8647,"ABCB11"
5045,"FURIN"
50626,"CYHR1"
4338,"MOCS2"
65244,"SPATS2"
3914,"LAMB3"
3759,"KCNJ2"
353174,"ZACN"
83855,"KLF16"
7634,"ZNF80"
51327,"AHSP"
81926,"ABHD17A"
4036,"LRP2"
90990,"KIFC2"
8811,"GALR2"
10840,"ALDH1L1"
51311,"TLR8"
9311,"ASIC3"
7114,"TMSB4X"
23265,"EXOC7"
10423,"CDIPT"
113178,"SCAMP4"
171484,"FAM9C"
8928,"FOXH1"
10844,"TUBGCP2"
84988,"PPP1R16A"
554203,"JPX"
6343,"SCT"
3669,"ISG20"
1815,"DRD4"
8572,"PDLIM4"
55742,"PARVA"
5479,"PPIB"
80724,"ACAD10"
8120,"AP3B2"
1020,"CDK5"
6583,"SLC22A4"
113179,"ADAT3"
25778,"DSTYK"
1455,"CSNK1G2"
64429,"ZDHHC6"
2875,"GPT"
55322,"C5orf22"
406919,"MIR130A"
331,"XIAP"
283237,"TTC9C"
253982,"ASPHD1"
79842,"ZBTB3"
5436,"POLR2G"
83590,"TMUB1"
8974,"P4HA2"
113655,"MFSD3"
226,"ALDOA"
91752,"ZNF804A"
8573,"CASK"
116988,"AGAP3"
255193,"CSNK1G2-AS1"
284382,"ACTL9"
10629,"TAF6L"
9401,"RECQL4"
51690,"LSM7"
55160,"ARHGEF10L"
1979,"EIF4EBP2"
4838,"NODAL"
3747,"KCNC2"
1281,"COL3A1"
26517,"TIMM13"
253738,"EBF3"
55486,"PARL"
79064,"TMEM223"
84823,"LMNB2"
374395,"TMEM179B"
10482,"NXF1"
196441,"ZFC3H1"
4616,"GADD45B"
10539,"GLRX3"
5742,"PTGS1"
7257,"TSNAX"
126208,"ZNF787"
5459,"POU4F3"
55311,"ZNF444"
51703,"ACSL5"
9722,"NOS1AP"
29102,"DROSHA"
9684,"LRRC14"
57018,"CCNL1"
85569,"GALP"
151278,"CCDC140"
121441,"NEDD1"
441381,"LRRC24"
55037,"PTCD3"
9524,"TECR"
414919,"C8orf82"
149647,"GARIN4"
6051,"RNPEP"
9304,"SNORD22"
9299,"SNORD30"
9300,"SNORD28"
9301,"SNORD27"
90987,"ZNF251"
9302,"SNORD26"
9303,"SNORD25"
219539,"YPEL4"
340385,"ZNF517"
2515,"ADAM2"
136371,"ASB10"
65993,"MRPS34"
25921,"ZDHHC5"
