"ID","Name","Gene_Target","entrez_id"
"DB01009","Ketoprofen","ALB",213
"DB01010","Edrophonium","ACHE",43
"DB01010","Edrophonium","BCHE",590
"DB01011","Metyrapone","CYP11B2",1585
"DB01011","Metyrapone","CYP2A6",1548
"DB01011","Metyrapone","CYP3A4",1576
"DB01011","Metyrapone","CYP11B1",1584
"DB01011","Metyrapone","CYP2E1",1571
"DB01011","Metyrapone","ABCC3",8714
"DB01014","Balsalazide","PPARG",5468
"DB01014","Balsalazide","PTGS2",5743
"DB01014","Balsalazide","PTGS1",5742
"DB01014","Balsalazide","ALOX5",240
"DB01015","Sulfamethoxazole","GSTP1",2950
"DB01015","Sulfamethoxazole","NAT1",9
"DB01015","Sulfamethoxazole","NAT2",10
"DB01015","Sulfamethoxazole","CYP2C9",1559
"DB01015","Sulfamethoxazole","PTGS1",5742
"DB01015","Sulfamethoxazole","UGT1A9",54600
"DB01015","Sulfamethoxazole","CYP2C8",1558
"DB01015","Sulfamethoxazole","CYP3A4",1576
"DB01015","Sulfamethoxazole","ABCB11",8647
"DB01015","Sulfamethoxazole","ALB",213
"DB01017","Minocycline","IL1B",3553
"DB01017","Minocycline","ALOX5",240
"DB01017","Minocycline","MMP9",4318
"DB01017","Minocycline","VEGFA",7422
"DB01017","Minocycline","CASP1",834
"DB01017","Minocycline","CASP3",836
"DB01017","Minocycline","CYCS",54205
"DB01017","Minocycline","SLC22A6",9356
"DB01017","Minocycline","SLC22A8",9376
"DB01017","Minocycline","SLC22A11",55867
"DB01017","Minocycline","SLC22A7",10864
"DB01018","Guanfacine","ADRA2A",150
"DB01018","Guanfacine","ADRA2B",151
"DB01018","Guanfacine","CYP3A4",1576
"DB01018","Guanfacine","CYP2C19",1557
"DB01020","Isosorbide Mononitrate","GUCY1A2",2977
"DB01020","Isosorbide Mononitrate","CYP3A4",1576
"DB01021","Trichlormethiazide","SLC12A3",6559
"DB01021","Trichlormethiazide","ATP1A1",476
"DB01021","Trichlormethiazide","CA1",759
"DB01021","Trichlormethiazide","CA2",760
"DB01021","Trichlormethiazide","CA4",762
"DB01021","Trichlormethiazide","TPMT",7172
"DB01023","Felodipine","CACNA1C",775
"DB01023","Felodipine","CACNA2D1",781
"DB01023","Felodipine","CACNB2",783
"DB01023","Felodipine","CACNA1D",776
"DB01023","Felodipine","CACNA1S",779
"DB01023","Felodipine","CACNA1H",8912
"DB01023","Felodipine","CACNA2D2",9254
"DB01023","Felodipine","CALM1",801
"DB01023","Felodipine","PDE1B",5153
"DB01023","Felodipine","PDE1A",5136
"DB01023","Felodipine","NR3C2",4306
"DB01023","Felodipine","TNNC2",7125
"DB01023","Felodipine","TNNC1",7134
"DB01023","Felodipine","CYP3A4",1576
"DB01023","Felodipine","CYP3A5",1577
"DB01023","Felodipine","CYP3A7",1551
"DB01023","Felodipine","CYP2C8",1558
"DB01023","Felodipine","CYP2C9",1559
"DB01023","Felodipine","CYP2D6",1565
"DB01023","Felodipine","ABCB1",5243
"DB01023","Felodipine","ABCB11",8647
"DB01024","Mycophenolic acid","IMPDH1",3614
"DB01024","Mycophenolic acid","IMPDH2",3615
"DB01024","Mycophenolic acid","UGT1A1",54658
"DB01024","Mycophenolic acid","UGT1A9",54600
"DB01024","Mycophenolic acid","UGT2B7",7364
"DB01024","Mycophenolic acid","UGT1A7",54577
"DB01024","Mycophenolic acid","UGT1A6",54578
"DB01026","Ketoconazole","AR",367
"DB01026","Ketoconazole","CYP21A2",1589
"DB01026","Ketoconazole","CYP19A1",1588
"DB01026","Ketoconazole","KCNH2",3757
"DB01026","Ketoconazole","NR1I2",8856
"DB01026","Ketoconazole","NR1I3",9970
"DB01026","Ketoconazole","CYP1A1",1543
"DB01026","Ketoconazole","CYP1A2",1544
"DB01026","Ketoconazole","CYP1B1",1545
"DB01026","Ketoconazole","CYP2A6",1548
"DB01026","Ketoconazole","CYP2B6",1555
"DB01026","Ketoconazole","CYP2C8",1558
"DB01026","Ketoconazole","CYP2C9",1559
"DB01026","Ketoconazole","CYP2C19",1557
"DB01026","Ketoconazole","CYP2D6",1565
"DB01026","Ketoconazole","CYP3A4",1576
"DB01026","Ketoconazole","CYP3A5",1577
"DB01026","Ketoconazole","CYP3A7",1551
"DB01026","Ketoconazole","CYP11B1",1584
"DB01026","Ketoconazole","CYP11A1",1583
"DB01026","Ketoconazole","CYP26A1",1592
"DB01026","Ketoconazole","CYP51A1",1595
"DB01026","Ketoconazole","UGT1A1",54658
"DB01026","Ketoconazole","UGT2B7",7364
"DB01026","Ketoconazole","CYP4F12",66002
"DB01026","Ketoconazole","CYP4F2",8529
"DB01026","Ketoconazole","ABCB11",8647
"DB01026","Ketoconazole","ABCB1",5243
"DB01026","Ketoconazole","SLCO1A2",6579
"DB01026","Ketoconazole","SLCO1B1",10599
"DB01028","Methoxyflurane","GABRA1",2554
"DB01028","Methoxyflurane","GRIA1",2890
"DB01028","Methoxyflurane","GLRA1",2741
"DB01028","Methoxyflurane","ATP2C1",27032
"DB01028","Methoxyflurane","KCNA1",3736
"DB01028","Methoxyflurane","GABRA1",2554
"DB01028","Methoxyflurane","CYP2E1",1571
"DB01028","Methoxyflurane","CYP1A2",1544
"DB01028","Methoxyflurane","CYP2A6",1548
"DB01028","Methoxyflurane","CYP2B6",1555
"DB01028","Methoxyflurane","CYP2C9",1559
"DB01028","Methoxyflurane","CYP2D6",1565
"DB01028","Methoxyflurane","CYP3A4",1576
"DB01029","Irbesartan","AGTR1",185
"DB01029","Irbesartan","JUN",3725
"DB01029","Irbesartan","CYP2C8",1558
"DB01029","Irbesartan","CYP2C9",1559
"DB01029","Irbesartan","UGT1A3",54659
"DB01029","Irbesartan","PTGS1",5742
"DB01029","Irbesartan","CYP3A4",1576
"DB01030","Topotecan","TOP1",7150
"DB01030","Topotecan","TOP1MT",116447
"DB01030","Topotecan","CYP3A4",1576
"DB01030","Topotecan","ABCG2",9429
"DB01030","Topotecan","ABCB1",5243
"DB01030","Topotecan","SLC47A1",55244
"DB01030","Topotecan","SLC47A2",146802
"DB01033","Mercaptopurine","HPRT1",3251
"DB01033","Mercaptopurine","PPAT",5471
"DB01033","Mercaptopurine","IMPDH1",3614
"DB01033","Mercaptopurine","TPMT",7172
"DB01033","Mercaptopurine","XDH",7498
"DB01033","Mercaptopurine","AOX1",316
"DB01033","Mercaptopurine","SLC22A8",9376
"DB01033","Mercaptopurine","ABCC4",10257
"DB01033","Mercaptopurine","ABCC5",10057
"DB01033","Mercaptopurine","SLC28A2",9153
"DB01033","Mercaptopurine","SLC28A3",64078
"DB01033","Mercaptopurine","SLC29A1",2030
"DB01033","Mercaptopurine","SLC29A2",3177
"DB01035","Procainamide","SCN5A",6331
"DB01035","Procainamide","DNMT1",1786
"DB01035","Procainamide","KCNH2",3757
"DB01035","Procainamide","CYP2D6",1565
"DB01035","Procainamide","BCHE",590
"DB01035","Procainamide","SLC22A2",6582
"DB01035","Procainamide","SLC22A1",6580
"DB01035","Procainamide","SLC22A3",6581
"DB01035","Procainamide","SLC22A5",6584
"DB01035","Procainamide","SLC22A4",6583
"DB01035","Procainamide","SLC47A1",55244
"DB01035","Procainamide","SLC47A2",146802
"DB01037","Selegiline","MAOB",4129
"DB01037","Selegiline","MAOA",4128
"DB01037","Selegiline","CYP2B6",1555
"DB01037","Selegiline","CYP3A4",1576
"DB01037","Selegiline","CYP2A6",1548
"DB01037","Selegiline","CYP1A2",1544
"DB01037","Selegiline","CYP2C19",1557
"DB01037","Selegiline","CYP2C8",1558
"DB01037","Selegiline","CYP2C9",1559
"DB01037","Selegiline","CYP2D6",1565
"DB01037","Selegiline","CYP2E1",1571
"DB01037","Selegiline","ABCB1",5243
"DB01041","Thalidomide","CRBN",51185
"DB01041","Thalidomide","TNF",7124
"DB01041","Thalidomide","NFKB1",4790
"DB01041","Thalidomide","FGFR2",2263
"DB01041","Thalidomide","PTGS2",5743
"DB01041","Thalidomide","ORM1",5004
"DB01041","Thalidomide","CYP2C19",1557
"DB01041","Thalidomide","CYP1A1",1543
"DB01041","Thalidomide","CYP2E1",1571
"DB01041","Thalidomide","CYP2C9",1559
"DB01041","Thalidomide","PTGS1",5742
"DB01041","Thalidomide","PTGS2",5743
"DB01041","Thalidomide","CYP3A5",1577
"DB01043","Memantine","CYP2B6",1555
"DB01043","Memantine","CYP2A6",1548
"DB01043","Memantine","CYP2C19",1557
"DB01043","Memantine","SLC22A2",6582
"DB01043","Memantine","SLC9A1",6548
"DB01043","Memantine","SLC22A4",6583
"DB01043","Memantine","SLC47A1",55244
"DB01044","Gatifloxacin","CYP1A2",1544
"DB01044","Gatifloxacin","ALB",213
"DB01045","Rifampicin","NR1I2",8856
"DB01045","Rifampicin","SLCO1B1",10599
"DB01045","Rifampicin","SLCO1A2",6579
"DB01045","Rifampicin","SLCO1B3",28234
"DB01045","Rifampicin","CYP51A1",1595
"DB01045","Rifampicin","ALB",213
"DB01045","Rifampicin","SLCO2B1",11309
"DB01045","Rifampicin","CYP2C9",1559
"DB01045","Rifampicin","CYP1A2",1544
"DB01045","Rifampicin","CYP2C8",1558
"DB01045","Rifampicin","CYP3A4",1576
"DB01045","Rifampicin","CYP2B6",1555
"DB01045","Rifampicin","UGT1A1",54658
"DB01045","Rifampicin","CYP2C19",1557
"DB01045","Rifampicin","CYP2A6",1548
"DB01045","Rifampicin","CYP2E1",1571
"DB01045","Rifampicin","CYP3A43",64816
"DB01045","Rifampicin","CYP3A7",1551
"DB01045","Rifampicin","CYP4A11",1579
"DB01045","Rifampicin","CYP2D6",1565
"DB01045","Rifampicin","ABCB1",5243
"DB01045","Rifampicin","SLCO1B3",28234
"DB01045","Rifampicin","ABCC1",4363
"DB01045","Rifampicin","SLCO2B1",11309
"DB01045","Rifampicin","ABCB11",8647
"DB01045","Rifampicin","SLCO1A2",6579
"DB01045","Rifampicin","SLC22A7",10864
"DB01045","Rifampicin","SLCO1B1",10599
"DB01045","Rifampicin","ABCC5",10057
"DB01045","Rifampicin","ABCC2",1244
"DB01045","Rifampicin","ABCC3",8714
"DB01045","Rifampicin","SLC22A6",9356
"DB01045","Rifampicin","SLC22A8",9376
"DB01048","Abacavir","HLA-B",3106
"DB01048","Abacavir","ADH6",130
"DB01048","Abacavir","UGT1A1",54658
"DB01048","Abacavir","ADK",132
"DB01049","Ergoloid mesylate","DRD1",1812
"DB01049","Ergoloid mesylate","ADRA1A",148
"DB01049","Ergoloid mesylate","ADRB1",153
"DB01049","Ergoloid mesylate","HTR1A",3350
"DB01049","Ergoloid mesylate","CYP3A4",1576
"DB01050","Ibuprofen","PTGS2",5743
"DB01050","Ibuprofen","PTGS1",5742
"DB01050","Ibuprofen","BCL2",596
"DB01050","Ibuprofen","THBD",7056
"DB01050","Ibuprofen","FABP2",2169
"DB01050","Ibuprofen","PPARG",5468
"DB01050","Ibuprofen","CFTR",1080
"DB01050","Ibuprofen","PPARA",5465
"DB01050","Ibuprofen","GP1BA",2811
"DB01050","Ibuprofen","S100A7",6278
"DB01050","Ibuprofen","CYP2C9",1559
"DB01050","Ibuprofen","CYP2C8",1558
"DB01050","Ibuprofen","CYP2C19",1557
"DB01050","Ibuprofen","UGT1A3",54659
"DB01050","Ibuprofen","UGT1A9",54600
"DB01050","Ibuprofen","UGT2B4",7363
"DB01050","Ibuprofen","UGT2B7",7364
"DB01050","Ibuprofen","AMACR",23600
"DB01050","Ibuprofen","SLCO2B1",11309
"DB01050","Ibuprofen","ABCB1",5243
"DB01050","Ibuprofen","ABCC4",10257
"DB01050","Ibuprofen","ABCC1",4363
"DB01050","Ibuprofen","SLCO1A2",6579
"DB01050","Ibuprofen","SLC22A6",9356
"DB01050","Ibuprofen","SLC22A8",9376
"DB01050","Ibuprofen","SLC22A11",55867
"DB01050","Ibuprofen","ALB",213
"DB01051","Novobiocin","SLC22A6",9356
"DB01051","Novobiocin","SLC22A8",9376
"DB01051","Novobiocin","SLC22A11",55867
"DB01051","Novobiocin","ABCG2",9429
"DB01051","Novobiocin","SLCO1B1",10599
"DB01051","Novobiocin","SLCO1B3",28234
"DB01051","Novobiocin","SLCO2B1",11309
"DB01053","Benzylpenicillin","SLC22A8",9376
"DB01053","Benzylpenicillin","SLC15A1",6564
"DB01053","Benzylpenicillin","SLC15A2",6565
"DB01053","Benzylpenicillin","SLC22A5",6584
"DB01053","Benzylpenicillin","SLC15A1",6564
"DB01053","Benzylpenicillin","SLC15A2",6565
"DB01053","Benzylpenicillin","SLC22A6",9356
"DB01053","Benzylpenicillin","SLC22A8",9376
"DB01053","Benzylpenicillin","SLC22A4",6583
"DB01053","Benzylpenicillin","SLC22A11",55867
"DB01053","Benzylpenicillin","SLCO2B1",11309
"DB01053","Benzylpenicillin","SLCO4A1",28231
"DB01053","Benzylpenicillin","SLCO3A1",28232
"DB01053","Benzylpenicillin","SLCO1B1",10599
"DB01054","Nitrendipine","CACNA1C",775
"DB01054","Nitrendipine","CACNA2D1",781
"DB01054","Nitrendipine","CACNB2",783
"DB01054","Nitrendipine","CACNG1",786
"DB01054","Nitrendipine","CACNA1D",776
"DB01054","Nitrendipine","CACNA1S",779
"DB01054","Nitrendipine","CACNA2D2",9254
"DB01054","Nitrendipine","CACNA1H",8912
"DB01054","Nitrendipine","CYP3A4",1576
"DB01054","Nitrendipine","CYP3A5",1577
"DB01054","Nitrendipine","CYP3A7",1551
"DB01054","Nitrendipine","ABCB1",5243
"DB01054","Nitrendipine","ABCB11",8647
"DB01056","Tocainide","SCN5A",6331
"DB01056","Tocainide","CYP1A2",1544
"DB01056","Tocainide","ALB",213
"DB01057","Echothiophate","BCHE",590
"DB01057","Echothiophate","ALB",213
"DB01058","Praziquantel","CYP3A4",1576
"DB01058","Praziquantel","CYP1A2",1544
"DB01058","Praziquantel","CYP2C19",1557
"DB01058","Praziquantel","CYP3A43",64816
"DB01058","Praziquantel","CYP3A5",1577
"DB01058","Praziquantel","CYP3A7",1551
"DB01059","Norfloxacin","TOP2A",7153
"DB01059","Norfloxacin","CYP1A2",1544
"DB01059","Norfloxacin","CYP3A4",1576
"DB01059","Norfloxacin","CYP3A5",1577
"DB01059","Norfloxacin","CYP3A7",1551
"DB01059","Norfloxacin","CYP1A1",1543
"DB01059","Norfloxacin","SLC22A5",6584
"DB01059","Norfloxacin","SLC22A6",9356
"DB01060","Amoxicillin","CYP2C19",1557
"DB01060","Amoxicillin","SLC15A1",6564
"DB01060","Amoxicillin","SLC15A2",6565
"DB01060","Amoxicillin","SLC22A6",9356
"DB01064","Isoprenaline","ADRB1",153
"DB01064","Isoprenaline","ADRB2",154
"DB01064","Isoprenaline","ADRB3",155
"DB01064","Isoprenaline","MAPK1",5594
"DB01064","Isoprenaline","PIK3R1",5295
"DB01064","Isoprenaline","PIK3R2",5296
"DB01064","Isoprenaline","PIK3R3",8503
"DB01064","Isoprenaline","SOD1",6647
"DB01064","Isoprenaline","CYP1A1",1543
"DB01065","Melatonin","MTNR1A",4543
"DB01065","Melatonin","MTNR1B",4544
"DB01065","Melatonin","ESR1",2099
"DB01065","Melatonin","RORB",6096
"DB01065","Melatonin","CALM1",801
"DB01065","Melatonin","MPO",4353
"DB01065","Melatonin","EPX",8288
"DB01065","Melatonin","CALR",811
"DB01065","Melatonin","ASMT",438
"DB01065","Melatonin","NQO2",4835
"DB01065","Melatonin","CYP1A1",1543
"DB01065","Melatonin","CYP1A2",1544
"DB01065","Melatonin","CYP1B1",1545
"DB01065","Melatonin","CYP2C19",1557
"DB01065","Melatonin","CYP2C9",1559
"DB01065","Melatonin","ASMT",438
"DB01065","Melatonin","IDO1",3620
"DB01065","Melatonin","MPO",4353
"DB01065","Melatonin","CYP19A1",1588
"DB01065","Melatonin","SLC22A8",9376
"DB01068","Clonazepam","GABRA1",2554
"DB01068","Clonazepam","TSPO",706
"DB01068","Clonazepam","NR1I2",8856
"DB01068","Clonazepam","CYP3A4",1576
"DB01068","Clonazepam","CYP2E1",1571
"DB01068","Clonazepam","NAT2",10
"DB01068","Clonazepam","ALB",213
"DB01072","Atazanavir","CYP3A4",1576
"DB01072","Atazanavir","CYP2C9",1559
"DB01072","Atazanavir","UGT1A1",54658
"DB01072","Atazanavir","CYP2C8",1558
"DB01072","Atazanavir","ABCB1",5243
"DB01072","Atazanavir","ABCC1",4363
"DB01072","Atazanavir","SLCO1B1",10599
"DB01072","Atazanavir","SLCO1B3",28234
"DB01072","Atazanavir","ABCB11",8647
"DB01072","Atazanavir","ALB",213
"DB01073","Fludarabine","RRM1",6240
"DB01073","Fludarabine","POLA1",5422
"DB01073","Fludarabine","DCK",1633
"DB01073","Fludarabine","SLC29A1",2030
"DB01073","Fludarabine","SLC28A3",64078
"DB01074","Perhexiline","CPT1A",1374
"DB01074","Perhexiline","CPT2",1376
"DB01074","Perhexiline","KCNH2",3757
"DB01074","Perhexiline","CYP2D6",1565
"DB01074","Perhexiline","CYP2B6",1555
"DB01074","Perhexiline","CYP3A4",1576
"DB01075","Diphenhydramine","HRH1",3269
"DB01075","Diphenhydramine","CHRM2",1129
"DB01075","Diphenhydramine","CYP2D6",1565
"DB01075","Diphenhydramine","CYP2C9",1559
"DB01075","Diphenhydramine","CYP2C19",1557
"DB01075","Diphenhydramine","CYP2C18",1562
"DB01075","Diphenhydramine","PTGS1",5742
"DB01075","Diphenhydramine","SLC22A2",6582
"DB01075","Diphenhydramine","SLC22A5",6584
"DB01076","Atorvastatin","HMGCR",3156
"DB01076","Atorvastatin","DPP4",1803
"DB01076","Atorvastatin","AHR",196
"DB01076","Atorvastatin","CYP3A4",1576
"DB01076","Atorvastatin","CYP3A5",1577
"DB01076","Atorvastatin","CYP3A7",1551
"DB01076","Atorvastatin","CYP2C8",1558
"DB01076","Atorvastatin","CYP2D6",1565
"DB01076","Atorvastatin","CYP2C9",1559
"DB01076","Atorvastatin","CYP2C19",1557
"DB01076","Atorvastatin","CYP2B6",1555
"DB01076","Atorvastatin","UGT1A1",54658
"DB01076","Atorvastatin","UGT1A3",54659
"DB01076","Atorvastatin","ABCB1",5243
"DB01076","Atorvastatin","SLCO1A2",6579
"DB01076","Atorvastatin","SLCO1B1",10599
"DB01076","Atorvastatin","ABCC4",10257
"DB01076","Atorvastatin","ABCC5",10057
"DB01076","Atorvastatin","ABCC1",4363
"DB01076","Atorvastatin","SLCO2B1",11309
"DB01076","Atorvastatin","SLCO1B3",28234
"DB01076","Atorvastatin","ABCC2",1244
"DB01076","Atorvastatin","ABCB11",8647
"DB01076","Atorvastatin","ALB",213
"DB01078","Deslanoside","ATP1A1",476
"DB01080","Vigabatrin","GABBR1",2550
"DB01080","Vigabatrin","ABAT",18
"DB01080","Vigabatrin","CYP2C9",1559
"DB01080","Vigabatrin","SLC36A1",206358
"DB01081","Diphenoxylate","OPRM1",4988
"DB01081","Diphenoxylate","OPRD1",4985
"DB01082","Streptomycin","PADI4",23569
"DB01082","Streptomycin","SLC22A6",9356
"DB01083","Orlistat","PNLIP",5406
"DB01083","Orlistat","LIPF",8513
"DB01083","Orlistat","FASN",2194
"DB01083","Orlistat","CYP3A4",1576
"DB01083","Orlistat","PLA2G4A",5321
"DB01086","Benzocaine","SCN10A",6336
"DB01086","Benzocaine","CES1",1066
"DB01086","Benzocaine","ABCB1",5243
"DB01087","Primaquine","KRT7",3855
"DB01087","Primaquine","NQO2",4835
"DB01087","Primaquine","CYP3A4",1576
"DB01087","Primaquine","CYP1A2",1544
"DB01087","Primaquine","CYP2D6",1565
"DB01087","Primaquine","CYP1A1",1543
"DB01087","Primaquine","CYP1B1",1545
"DB01087","Primaquine","ABCB1",5243
"DB01088","Iloprost","PTGIR",5739
"DB01088","Iloprost","PTGER1",5731
"DB01088","Iloprost","PDE4A",5141
"DB01088","Iloprost","PDE4B",5142
"DB01088","Iloprost","PDE4C",5143
"DB01088","Iloprost","PDE4D",5144
"DB01088","Iloprost","PLAT",5327
"DB01088","Iloprost","PTGDR2",11251
"DB01088","Iloprost","SLCO2B1",11309
"DB01088","Iloprost","SLCO2A1",6578
"DB01088","Iloprost","SLCO3A1",28232
"DB01090","Pentolinium","CHRNA10",57053
"DB01090","Pentolinium","CHRNA3",1136
"DB01090","Pentolinium","CHRNB4",1143
"DB01091","Butenafine","SQLE",6713
"DB01092","Ouabain","ATP1A1",476
"DB01092","Ouabain","ATP1A2",477
"DB01092","Ouabain","ATP1A3",478
"DB01092","Ouabain","CYP1A1",1543
"DB01092","Ouabain","SLCO1A2",6579
"DB01092","Ouabain","SLC22A8",9376
"DB01092","Ouabain","SLCO4C1",353189
"DB01092","Ouabain","SLCO1B3",28234
"DB01092","Ouabain","SLCO1C1",53919
"DB01092","Ouabain","SLCO1B1",10599
"DB01096","Oxamniquine","CYP2D6",1565
"DB01097","Leflunomide","DHODH",1723
"DB01097","Leflunomide","AHR",196
"DB01097","Leflunomide","PTK2B",2185
"DB01097","Leflunomide","CYP2C9",1559
"DB01097","Leflunomide","CYP1A2",1544
"DB01097","Leflunomide","ABCG2",9429
"DB01098","Rosuvastatin","HMGCR",3156
"DB01098","Rosuvastatin","CYP2C9",1559
"DB01098","Rosuvastatin","CYP2C19",1557
"DB01098","Rosuvastatin","CYP3A4",1576
"DB01098","Rosuvastatin","CYP3A5",1577
"DB01098","Rosuvastatin","ABCC1",4363
"DB01098","Rosuvastatin","ABCC4",10257
"DB01098","Rosuvastatin","SLCO1A2",6579
"DB01098","Rosuvastatin","SLCO1B1",10599
"DB01098","Rosuvastatin","SLCO1B3",28234
"DB01098","Rosuvastatin","SLCO2B1",11309
"DB01098","Rosuvastatin","SLC7A11",23657
"DB01098","Rosuvastatin","ABCB11",8647
"DB01098","Rosuvastatin","ABCG2",9429
"DB01098","Rosuvastatin","ABCC2",1244
"DB01098","Rosuvastatin","SLC22A8",9376
"DB01098","Rosuvastatin","ALB",213
"DB01100","Pimozide","DRD2",1813
"DB01100","Pimozide","DRD3",1814
"DB01100","Pimozide","KCNH2",3757
"DB01100","Pimozide","CALM1",801
"DB01100","Pimozide","CYP3A5",1577
"DB01100","Pimozide","CYP3A7",1551
"DB01100","Pimozide","CYP3A4",1576
"DB01100","Pimozide","CYP1A2",1544
"DB01100","Pimozide","CYP2D6",1565
"DB01100","Pimozide","CYP2E1",1571
"DB01100","Pimozide","ABCB1",5243
"DB01102","Arbutamine","ADRB1",153
"DB01102","Arbutamine","ADRB2",154
"DB01102","Arbutamine","ADRB3",155
"DB01104","Sertraline","SLC6A4",6532
"DB01104","Sertraline","SLC6A3",6531
"DB01104","Sertraline","PGRMC1",10857
"DB01104","Sertraline","CYP3A4",1576
"DB01104","Sertraline","CYP2D6",1565
"DB01104","Sertraline","CYP2C19",1557
"DB01104","Sertraline","CYP2C9",1559
"DB01104","Sertraline","CYP2B6",1555
"DB01104","Sertraline","MAOB",4129
"DB01104","Sertraline","MAOA",4128
"DB01104","Sertraline","ABCB1",5243
"DB01104","Sertraline","ALB",213
"DB01105","Sibutramine","SLC6A2",6530
"DB01105","Sibutramine","SLC6A4",6532
"DB01105","Sibutramine","SLC6A3",6531
"DB01105","Sibutramine","CYP3A4",1576
"DB01108","Trilostane","HSD3B1",3283
"DB01108","Trilostane","HSD3B2",3284
"DB01108","Trilostane","ESR1",2099
"DB01108","Trilostane","ESR2",2100
"DB01108","Trilostane","CYP3A4",1576
"DB01109","Heparin","SERPINC1",462
"DB01109","Heparin","F10",2159
"DB01109","Heparin","SELP",6403
"DB01109","Heparin","FGFR4",2264
"DB01109","Heparin","FGF4",2249
"DB01109","Heparin","FGF19",9965
"DB01109","Heparin","FGFR1",2260
"DB01109","Heparin","FGF1",2246
"DB01109","Heparin","FGFR2",2263
"DB01109","Heparin","FGF2",2247
"DB01109","Heparin","PF4",5196
"DB01109","Heparin","HGF",3082
"DB01109","Heparin","HPSE",10855
"DB01109","Heparin","SERPINA7",6906
"DB01110","Miconazole","NOS3",4846
"DB01110","Miconazole","NOS2",4843
"DB01110","Miconazole","KCNMA1",3778
"DB01110","Miconazole","KCNMB1",3779
"DB01110","Miconazole","KCNMB2",10242
"DB01110","Miconazole","KCNMB3",27094
"DB01110","Miconazole","KCNMB4",27345
"DB01110","Miconazole","KCNN4",3783
"DB01110","Miconazole","KCNN1",3780
"DB01110","Miconazole","KCNN2",3781
"DB01110","Miconazole","KCNN3",3782
"DB01110","Miconazole","KCNH2",3757
"DB01110","Miconazole","KCNH6",81033
"DB01110","Miconazole","KCNH7",90134
"DB01110","Miconazole","NR1I2",8856
"DB01110","Miconazole","CYP2A6",1548
"DB01110","Miconazole","CYP2B6",1555
"DB01110","Miconazole","CYP2C9",1559
"DB01110","Miconazole","CYP2C19",1557
"DB01110","Miconazole","CYP2D6",1565
"DB01110","Miconazole","CYP2E1",1571
"DB01110","Miconazole","CYP3A4",1576
"DB01110","Miconazole","CYP11B1",1584
"DB01110","Miconazole","CYP51A1",1595
"DB01110","Miconazole","CYP19A1",1588
"DB01110","Miconazole","ABCB1",5243
"DB01112","Cefuroxime","SLC15A1",6564
"DB01112","Cefuroxime","SLC15A2",6565
"DB01113","Papaverine","PDE4B",5142
"DB01113","Papaverine","PDE10A",10846
"DB01115","Nifedipine","CACNA1C",775
"DB01115","Nifedipine","CACNA2D1",781
"DB01115","Nifedipine","CACNB2",783
"DB01115","Nifedipine","CACNA1D",776
"DB01115","Nifedipine","CACNA1S",779
"DB01115","Nifedipine","CALM1",801
"DB01115","Nifedipine","KCNA1",3736
"DB01115","Nifedipine","CACNA1H",8912
"DB01115","Nifedipine","NR1I2",8856
"DB01115","Nifedipine","CYP3A4",1576
"DB01115","Nifedipine","CYP3A5",1577
"DB01115","Nifedipine","CYP3A7",1551
"DB01115","Nifedipine","CYP1A2",1544
"DB01115","Nifedipine","CYP2A6",1548
"DB01115","Nifedipine","CYP2C8",1558
"DB01115","Nifedipine","CYP2D6",1565
"DB01115","Nifedipine","CYP2E1",1571
"DB01115","Nifedipine","CYP1A1",1543
"DB01115","Nifedipine","CYP2B6",1555
"DB01115","Nifedipine","ABCC3",8714
"DB01115","Nifedipine","ABCB1",5243
"DB01115","Nifedipine","ABCC2",1244
"DB01115","Nifedipine","SLCO1B1",10599
"DB01115","Nifedipine","ABCB11",8647
"DB01116","Trimethaphan","CHRNA10",57053
"DB01116","Trimethaphan","BCHE",590
"DB01117","Atovaquone","DHODH",1723
"DB01117","Atovaquone","CYP2C9",1559
"DB01117","Atovaquone","CYP3A4",1576
"DB01117","Atovaquone","ABCB1",5243
"DB01118","Amiodarone","KCNH2",3757
"DB01118","Amiodarone","ADRB1",153
"DB01118","Amiodarone","CACNA1H",8912
"DB01118","Amiodarone","CACNA2D2",9254
"DB01118","Amiodarone","THRA",7067
"DB01118","Amiodarone","THRB",7068
"DB01118","Amiodarone","PPARG",5468
"DB01118","Amiodarone","CYP3A4",1576
"DB01118","Amiodarone","CYP2C8",1558
"DB01118","Amiodarone","CYP2D6",1565
"DB01118","Amiodarone","CYP2C9",1559
"DB01118","Amiodarone","CYP1A2",1544
"DB01118","Amiodarone","CYP2C19",1557
"DB01118","Amiodarone","CYP1A1",1543
"DB01118","Amiodarone","CYP3A5",1577
"DB01118","Amiodarone","CYP3A7",1551
"DB01118","Amiodarone","CYP2A6",1548
"DB01118","Amiodarone","ABCB1",5243
"DB01118","Amiodarone","ABCB11",8647
"DB01118","Amiodarone","SLC22A2",6582
"DB01119","Diazoxide","KCNJ11",3767
"DB01119","Diazoxide","CA1",759
"DB01119","Diazoxide","CA2",760
"DB01119","Diazoxide","ATP1A1",476
"DB01119","Diazoxide","KCNMA1",3778
"DB01119","Diazoxide","SLC12A3",6559
"DB01119","Diazoxide","GLUL",2752
"DB01122","Ambenonium","ACHE",43
"DB01122","Ambenonium","BCHE",590
"DB01126","Dutasteride","SRD5A2",6716
